Centre_ID,NHS_PP,Group,Linac_Manufacturer,Linac_Model,Linac_Install_Date,Linac_ID,Date,Measurement_Device,OP_Dif,Week,Month,Farmer,date_delta,weekday,DateCat,Corr_OP,Device_Type
9,NHS,7,Elekta,SL-18,2002,49,21/01/2015,QA3,-1.07,4,1,Non-Farmer,20,2,0,-1.07,dqa3
44,Private,4,Varian,iX,2008,180,21/01/2015,DQA3,1.56,4,1,Non-Farmer,20,2,0,1.56,dqa3
31,Private,9,Elekta,Synergy,2010,146,21/01/2015,DQA3,-1.75,4,1,Non-Farmer,20,2,0,-1.75,dqa3
41,NHS,7,Varian,TrueBeam,2014,171,21/01/2015,PTW QuickCheck Webline,0.475305244,4,1,Non-Farmer,20,2,0,0.475305244,quickcheck
18,NHS,6,Elekta,Precise,2007,99,21/01/2015,Farmer,0.377585428,4,1,Farmer,20,2,0,0.377585428,farmer
11,NHS,1,Siemens,Oncor,2008,69,21/01/2015,Linacheck,0.085470085,4,1,Non-Farmer,20,2,0,0.085470085,linacheck
11,NHS,1,Tomotherapy,Hi-Art,2008,72,21/01/2015,Linacheck,0.36,4,1,Non-Farmer,20,2,0,0.36,linacheck
18,NHS,6,Elekta,Precise,2007,100,21/01/2015,Farmer,-0.727654654,4,1,Farmer,20,2,0,-0.727654654,farmer
10,NHS,1,Varian,TrueBeam V2.0,2012,53,21/01/2015,BeamChecker,0.7,4,1,Non-Farmer,20,2,0,0.7,beamchecker
10,NHS,1,Varian,Clinac 600C,2006,59,21/01/2015,LinaCheck,-0.7,4,1,Non-Farmer,20,2,0,-0.7,linacheck
32,Private,9,Elekta,Synergy,2011,147,21/01/2015,DQA3,-0.24,4,1,Non-Farmer,20,2,0,-0.24,dqa3
42,NHS,7,Elekta,Synergy,2008,173,21/01/2015,SNC Checkmate,-0.1,4,1,Non-Farmer,20,2,0,-0.1,checkmate
43,NHS,5,Varian,Silhouette,2012,175,21/01/2015,QA BeamChecker Plus,0.763721247,4,1,Non-Farmer,20,2,0,0.763721247,beamchecker
4,NHS,5,Varian,Clinac iX,2010,27,21/01/2015,QA3,0.720822595,4,1,Non-Farmer,20.27219907,2,0,0.720822595,dqa3
20,NHS,3,Varian,TrueBeam,?,116,21/01/2015,Diodes,-0.715457226,4,1,Non-Farmer,20,2,0,-0.715457226,diodes
18,NHS,6,Elekta,Precise,2001,108,21/01/2015,Farmer,-1.804347379,4,1,Farmer,20,2,0,-1.804347379,farmer
51,NHS,2,Elekta,Precise,2003,197,21/01/2015,Linacheck,0.7083,4,1,Non-Farmer,20,2,0,0.7083,linacheck
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,90,21/01/2015,Farmer,0,4,1,Farmer,20,2,0,0,farmer
10,NHS,1,Varian,Clinac 2100iX,2007,60,21/01/2015,LinaCheck,0.2,4,1,Non-Farmer,20,2,0,0.2,linacheck
22,NHS,4,Varian,iX,2008,137,21/01/2015,Farmer,1.651965983,4,1,Farmer,20,2,0,1.651965983,farmer
16,NHS,3,Elekta,Elekta Beam Modulator,2006,93,21/01/2015,Farmer,0.2,4,1,Farmer,20,2,0,0.2,farmer
52,NHS,6,Elekta,Agility,2012,202,21/01/2015,QA3,-0.217948718,4,1,Non-Farmer,20,2,0,-0.217948718,dqa3
10,NHS,1,Varian,Clinac 2100EX,2006,58,21/01/2015,BeamChecker,-0.3,4,1,Non-Farmer,20,2,0,-0.3,beamchecker
19,NHS,3,Varian,TrueBeam,2014,113,21/01/2015,BeamChecker,0.3,4,1,Non-Farmer,20,2,0,0.3,beamchecker
10,NHS,1,Varian,TrueBeam STx V2.0,2014,55,21/01/2015,BeamChecker,-0.4,4,1,Non-Farmer,20,2,1,1.133333333,beamchecker
19,NHS,3,Varian,2100 iX,2006,111,21/01/2015,BeamChecker,1.3,4,1,Non-Farmer,20,2,0,1.3,beamchecker
20,NHS,3,Varian,TrueBeam,?,115,21/01/2015,Diodes,-0.423822353,4,1,Non-Farmer,20,2,0,-0.423822353,diodes
44,Private,4,Varian,iX,2008,180,21/01/2015,DQA3,1.5,4,1,Non-Farmer,20,2,0,1.5,dqa3
19,NHS,3,Varian,2100 iX,2007,110,21/01/2015,BeamChecker,0,4,1,Non-Farmer,20,2,0,0,beamchecker
49,NHS,3,Varian,TrueBeam,2013,34,21/01/2015,Linacheck,-0.133333333,4,1,Non-Farmer,20,2,0,-0.133333333,linacheck
49,NHS,3,Varian,TrueBeam,2013,33,21/01/2015,Linacheck,0.433333333,4,1,Non-Farmer,20,2,0,0.433333333,linacheck
42,NHS,7,Elekta,Synergy,2008,172,21/01/2015,SNC Checkmate,-0.1,4,1,Non-Farmer,20,2,0,-0.1,checkmate
10,NHS,1,Varian,Clinac 2100EX,2006,57,21/01/2015,BeamChecker,0.1,4,1,Non-Farmer,20,2,0,0.1,beamchecker
51,NHS,2,Elekta,Versa HD,2014,196,21/01/2015,Farmer,-0.950963096,4,1,Farmer,20,2,0,-0.950963096,farmer
18,NHS,6,Elekta,Precise,2011,107,21/01/2015,Farmer,-0.342543999,4,1,Farmer,20,2,0,-0.342543999,farmer
18,NHS,6,Elekta,Agility,2014,103,21/01/2015,Farmer,1.360911623,4,1,Farmer,20,2,0,1.360911623,farmer
30,Private,9,Elekta,Synergy,2009,145,21/01/2015,DQA3,0.38,4,1,Non-Farmer,20,2,0,0.38,dqa3
18,NHS,6,Elekta,Agility,2013,101,21/01/2015,Farmer,1.140252885,4,1,Farmer,20,2,0,1.140252885,farmer
19,NHS,3,Varian,2100 iX,2007,109,21/01/2015,BeamChecker,0.8,4,1,Non-Farmer,20,2,0,0.8,beamchecker
18,NHS,6,Elekta,Agility,2014,104,21/01/2015,Farmer,-0.755780415,4,1,Farmer,20,2,0,-0.755780415,farmer
17,NHS,4,Elekta,Precise,2004,95,21/01/2015,DQA3,-0.5,4,1,Non-Farmer,20,2,0,-0.5,dqa3
20,NHS,3,Varian,2100,?,117,21/01/2015,Diodes,-1.056338028,4,1,Non-Farmer,20,2,0,-1.056338028,diodes
11,NHS,1,Siemens,Oncor,2008,66,21/01/2015,Linacheck,1.367521368,4,1,Non-Farmer,20,2,0,1.367521368,linacheck
22,NHS,4,Varian,Clinac 600 C/D,2007,135,21/01/2015,DQA3,0.839990594,4,1,Non-Farmer,20.33407407,2,0,0.839990594,dqa3
20,NHS,3,Varian,2100,?,118,21/01/2015,Diodes,-1.022361716,4,1,Non-Farmer,20,2,0,-1.022361716,diodes
9,NHS,7,Elekta,Synergy,2007,50,21/01/2015,QA3,0.6,4,1,Non-Farmer,20,2,0,0.6,dqa3
11,NHS,1,Varian,TrueBeam,2014,65,21/01/2015,Linacheck,0.256410256,4,1,Non-Farmer,20,2,0,0.256410256,linacheck
50,NHS,2,Elekta,Agility,2010,194,21/01/2015,BeamChecker,0.3,4,1,Non-Farmer,20,2,0,0.3,beamchecker
22,NHS,4,Varian,2100CD,2006,139,21/01/2015,DQA3,-0.658548631,4,1,Non-Farmer,20.33283565,2,0,-0.658548631,dqa3
43,NHS,5,Varian,Novalis Tx,2010,179,21/01/2015,QA BeamChecker Plus,0.864877582,4,1,Non-Farmer,20,2,0,0.864877582,beamchecker
36,Private,9,Elekta,VersaHD,2013,151,21/01/2015,DQA3,-1.67,4,1,Non-Farmer,20,2,0,-1.67,dqa3
24,NHS,2,Elekta,Precise,2006,122,21/01/2015,LinaCheck,-1.5,4,1,Non-Farmer,20,2,0,-1.5,linacheck
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,21/01/2015,Sun Nuclear Checkmate,-0.7,4,1,Non-Farmer,20,2,0,-0.7,checkmate
27,NHS,3,Elekta,Synergy,2004,134,21/01/2015,BeamChecker Plus,-0.1,4,1,Non-Farmer,20,2,0,-0.1,beamchecker
27,NHS,3,Elekta,Synergy,2004,134,21/01/2015,Farmer,-0.293525279,4,1,Farmer,20,2,0,-0.293525279,farmer
29,Private,9,Elekta,Synergy,2009,144,21/01/2015,DQA3,0.22,4,1,Non-Farmer,20,2,1,-0.363333333,dqa3
6,NHS,3,Varian,2100CD,2006,37,21/01/2015,Linacheck,-0.3,4,1,Non-Farmer,20,2,0,-0.3,linacheck
45,NHS,2,Siemens,Oncor,2004,186,21/01/2015,DQA3,0.04,4,1,Non-Farmer,20,2,0,0.04,dqa3
42,NHS,7,Elekta,Synergy,2009,174,21/01/2015,SNC Checkmate,-0.2,4,1,Non-Farmer,20,2,0,-0.2,checkmate
45,NHS,2,Siemens,Oncor,2004,186,21/01/2015,DQA3,0.76,4,1,Non-Farmer,20,2,0,0.76,dqa3
51,NHS,2,Elekta,Synergy,2005,198,21/01/2015,Farmer,2.023089743,4,1,Farmer,20,2,0,2.023089743,farmer
10,NHS,1,Varian,TrueBeam V2.0,2013,54,21/01/2015,BeamChecker,2.1,4,1,Non-Farmer,20,2,0,2.1,beamchecker
1,NHS,5,Tomotherapy,Hi-Art,2007,3,21/01/2015,Farmer,0.7,4,1,Farmer,20,2,0,0.7,farmer
11,NHS,1,Varian,TrueBeam,2013,64,21/01/2015,Linacheck,-0.641025641,4,1,Non-Farmer,20,2,0,-0.641025641,linacheck
33,Private,9,Elekta,Synergy,2012,148,21/01/2015,DQA3,-0.05,4,1,Non-Farmer,20,2,0,-0.05,dqa3
22,NHS,4,Varian,2100CD,2006,140,21/01/2015,DQA3,-0.812016185,4,1,Non-Farmer,20.32746528,2,0,-0.812016185,dqa3
44,Private,4,Varian,Trilogy,2009,181,21/01/2015,DQA3,-1.04,4,1,Non-Farmer,20,2,0,-1.04,dqa3
44,Private,4,Varian,Trilogy,2009,181,21/01/2015,DQA3,-0.91,4,1,Non-Farmer,20,2,0,-0.91,dqa3
20,NHS,3,Varian,2100,?,119,21/01/2015,Diodes,-0.117685436,4,1,Non-Farmer,20,2,0,-0.117685436,diodes
10,NHS,1,Varian,Clinac 2100iX,2007,61,21/01/2015,Farmer,1,4,1,Farmer,20,2,0,1,farmer
17,NHS,4,Elekta,Precise,2002,96,21/01/2015,Farmer,-0.2,4,1,Farmer,20,2,0,-0.2,farmer
3,NHS,6,Varian,2100CD,?,25,21/01/2015,Linacheck,-0.571428571,4,1,Non-Farmer,20,2,0,-0.571428571,linacheck
10,NHS,1,Varian,Clinac 2100iX,2007,62,21/01/2015,BeamChecker,0.9,4,1,Non-Farmer,20,2,0,0.9,beamchecker
9,NHS,7,Varian,Clinac iX,2006,51,21/01/2015,QA3,0.63,4,1,Non-Farmer,20,2,0,0.63,dqa3
34,Private,9,Elekta,VersaHD,2013,149,21/01/2015,DQA3,-1.43,4,1,Non-Farmer,20,2,0,-1.43,dqa3
17,NHS,4,Elekta,Synergy,2005,98,21/01/2015,DQA3,-0.2,4,1,Non-Farmer,20,2,0,-0.2,dqa3
24,NHS,2,Varian,600C,2005,121,21/01/2015,LinaCheck,1.5,4,1,Non-Farmer,20,2,0,1.5,linacheck
35,Private,9,Elekta,VersaHD,2013,150,21/01/2015,DQA3,-0.87,4,1,Non-Farmer,20,2,0,-0.87,dqa3
10,NHS,1,Varian,TrueBeam STx v2.0,2012,63,21/01/2015,LinaCheck,1.2,4,1,Non-Farmer,20,2,0,1.2,linacheck
17,NHS,4,Elekta,Precise,2002,96,21/01/2015,DQA3,-1.2,4,1,Non-Farmer,20,2,0,-1.2,dqa3
51,NHS,2,Elekta,Synergy,2013,195,21/01/2015,Farmer,0.239099692,4,1,Farmer,20,2,0,0.239099692,farmer
45,NHS,2,Siemens,Artiste,2008,184,21/01/2015,DQA3,-0.66,4,1,Non-Farmer,20,2,0,-0.66,dqa3
52,NHS,6,Elekta,Agility,2012,201,21/01/2015,QA3,-0.371794872,4,1,Non-Farmer,20,2,0,-0.371794872,dqa3
3,NHS,6,Varian,TrueBeam,?,26,21/01/2015,Linacheck,0.114416476,4,1,Non-Farmer,20,2,0,0.114416476,linacheck
18,NHS,6,Elekta,Agility,2013,102,21/01/2015,Farmer,0.269561145,4,1,Farmer,20,2,0,0.269561145,farmer
10,NHS,1,Varian,Clinac 2100iX,2007,61,21/01/2015,BeamChecker,1.1,4,1,Non-Farmer,20,2,0,1.1,beamchecker
1,NHS,5,Tomotherapy,Hi-Art,2009,4,21/01/2015,Linacheck,-0.66,4,1,Non-Farmer,20,2,0,-0.66,linacheck
2,NHS,6,Varian,600,2005,14,21/01/2015,Linacheck,-0.5,4,1,Non-Farmer,20.34756944,2,0,-0.5,linacheck
1,NHS,5,Elekta,Agility,2012,2,21/01/2015,Linacheck,-0.7,4,1,Non-Farmer,20,2,0,-0.7,linacheck
2,NHS,6,Varian,2100CD,2010,15,21/01/2015,QA3,-0.94,4,1,Non-Farmer,20.3502662,2,1,0.701666667,dqa3
1,NHS,5,Siemens,Oncor,2005,8,21/01/2015,Linacheck,0,4,1,Non-Farmer,20,2,0,0,linacheck
1,NHS,5,Elekta,Agility,2014,1,21/01/2015,Linacheck,-0.6,4,1,Non-Farmer,20,2,0,-0.6,linacheck
2,NHS,6,Varian,600,2003,13,21/01/2015,QA3,-0.53,4,1,Non-Farmer,20.33991898,2,0,-0.53,dqa3
2,NHS,6,Varian,2100CD,2010,17,21/01/2015,Linacheck,0,4,1,Non-Farmer,20.33869213,2,0,0,linacheck
2,NHS,6,Varian,TrueBeam,2012,18,21/01/2015,Linacheck,0.25,4,1,Non-Farmer,20.36408565,2,0,0.25,linacheck
1,NHS,5,Elekta,Agility,2014,5,21/01/2015,Linacheck,-0.4,4,1,Non-Farmer,20,2,0,-0.4,linacheck
2,NHS,6,Varian,2100CD,2006,10,21/01/2015,Linacheck,-0.15,4,1,Non-Farmer,20.34622685,2,0,-0.15,linacheck
2,NHS,6,Varian,2100CD,2004,11,21/01/2015,QA3,0.29,4,1,Non-Farmer,20.34547454,2,0,0.29,dqa3
2,NHS,6,Varian,Edge,2015,9,21/01/2015,Linacheck,1,4,1,Non-Farmer,20.43738426,2,0,1,linacheck
2,NHS,6,Varian,2100CD,2003,12,21/01/2015,Linacheck,0.3,4,1,Non-Farmer,20.34667824,2,0,0.3,linacheck
18,NHS,6,Elekta,Precise,2005,105,21/01/2015,Farmer,-0.033427016,4,1,Farmer,20,2,0,-0.033427016,farmer
2,NHS,6,Varian,2100CD,2010,16,21/01/2015,Linacheck,0.5,4,1,Non-Farmer,20.35444444,2,0,0.5,linacheck
1,NHS,5,Elekta,Agility,2012,6,21/01/2015,Linacheck,-0.9,4,1,Non-Farmer,20,2,0,-0.9,linacheck
18,NHS,6,Elekta,Agility,2013,102,22/01/2015,Farmer,0.052312328,4,1,Farmer,21,3,0,0.052312328,farmer
20,NHS,3,Varian,2100,?,117,22/01/2015,Diodes,-1.646706587,4,1,Non-Farmer,21,3,0,-1.646706587,diodes
2,NHS,6,Varian,2100CD,2006,10,22/01/2015,Linacheck,-0.3,4,1,Non-Farmer,21.35646991,3,0,-0.3,linacheck
52,NHS,6,Elekta,Agility,2006,204,22/01/2015,QA3,-0.846153846,4,1,Non-Farmer,21,3,0,-0.846153846,dqa3
10,NHS,1,Varian,Clinac 2100EX,2006,58,22/01/2015,BeamChecker,-1.3,4,1,Non-Farmer,21,3,0,-1.3,beamchecker
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2006,92,22/01/2015,Farmer,-0.3,4,1,Farmer,21,3,0,-0.3,farmer
22,NHS,4,Varian,Clinac 600 C/D,2007,135,22/01/2015,DQA3,0.803084202,4,1,Non-Farmer,21.3405787,3,0,0.803084202,dqa3
2,NHS,6,Varian,TrueBeam,2012,18,22/01/2015,Farmer Chamber in Water,0.433371605,4,1,Farmer,21.8059838,3,0,0.433371605,farmer
51,NHS,2,Elekta,Synergy,2012,199,22/01/2015,Linacheck,1.6674,4,1,Non-Farmer,21,3,0,1.6674,linacheck
10,NHS,1,Varian,Clinac 600C,2006,59,22/01/2015,LinaCheck,-0.9,4,1,Non-Farmer,21,3,0,-0.9,linacheck
12,NHS,6,Elekta,Beam Mod,2010,73,22/01/2015,Farmer,-0.7,4,1,Farmer,21,3,0,-0.7,farmer
2,NHS,6,Varian,2100CD,2003,12,22/01/2015,QA3,-0.01,4,1,Non-Farmer,21.35114583,3,0,-0.01,dqa3
52,NHS,6,Elekta,Agility,2012,200,22/01/2015,QA3,-0.115384615,4,1,Non-Farmer,21,3,0,-0.115384615,dqa3
52,NHS,6,Elekta,Agility,2012,201,22/01/2015,QA3,-0.717948718,4,1,Non-Farmer,21,3,0,-0.717948718,dqa3
8,NHS,4,Elekta,Precise,2004,46,22/01/2015,Victoreen Double Check,-1,4,1,Non-Farmer,21,3,0,-1,doublecheck
39,NHS,7,Elekta,Synergy,2005,167,22/01/2015,PTW QC6,0.7,4,1,Non-Farmer,21,3,0,0.7,quickcheck
47,NHS,6,Varian,Novalis Tx,2010,189,22/01/2015,PTW QuickCheck,-0.553,4,1,Non-Farmer,21,3,1,0.985333333,quickcheck
1,NHS,5,Elekta,Agility,2014,5,22/01/2015,Farmer,0.2,4,1,Farmer,21,3,0,0.2,farmer
52,NHS,6,Elekta,Agility,2013,203,22/01/2015,QA3,-0.064102564,4,1,Non-Farmer,21,3,0,-0.064102564,dqa3
2,NHS,6,Varian,2100CD,2010,15,22/01/2015,Linacheck,-0.25,4,1,Non-Farmer,21.35399306,3,1,1.391666667,linacheck
38,Private,3,Varian,Trilogy,2009,165,22/01/2015,DQA3,0.16,4,1,Non-Farmer,21,3,0,0.16,dqa3
33,Private,9,Elekta,Synergy,2012,148,22/01/2015,DQA3,-0.08,4,1,Non-Farmer,21,3,0,-0.08,dqa3
24,NHS,2,Elekta,Precise,2006,122,22/01/2015,LinaCheck,-1.2,4,1,Non-Farmer,21,3,0,-1.2,linacheck
17,NHS,4,Elekta,Precise,2002,96,22/01/2015,DQA3,-1.5,4,1,Non-Farmer,21,3,0,-1.5,dqa3
31,Private,9,Elekta,Synergy,2010,146,22/01/2015,DQA3,-1.87,4,1,Non-Farmer,21,3,0,-1.87,dqa3
43,NHS,5,Varian,Silhouette,2012,175,22/01/2015,QA BeamChecker Plus,0.49914815,4,1,Non-Farmer,21,3,0,0.49914815,beamchecker
30,Private,9,Elekta,Synergy,2009,145,22/01/2015,DQA3,0.61,4,1,Non-Farmer,21,3,0,0.61,dqa3
29,Private,9,Elekta,Synergy,2009,144,22/01/2015,DQA3,0.17,4,1,Non-Farmer,21,3,1,-0.413333333,dqa3
1,NHS,5,Elekta,Agility,2014,1,22/01/2015,Linacheck,-0.9,4,1,Non-Farmer,21,3,0,-0.9,linacheck
17,NHS,4,Elekta,Precise,2002,97,22/01/2015,DQA3,-1.5,4,1,Non-Farmer,21,3,0,-1.5,dqa3
11,NHS,1,Varian,TrueBeam,2014,65,22/01/2015,Linacheck,0.256410256,4,1,Non-Farmer,21,3,0,0.256410256,linacheck
11,NHS,1,Siemens,Oncor,2004,67,22/01/2015,Linacheck,0.769230769,4,1,Non-Farmer,21,3,0,0.769230769,linacheck
11,NHS,1,Siemens,Oncor,2004,67,22/01/2015,Linacheck,1.068376068,4,1,Non-Farmer,21,3,0,1.068376068,linacheck
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2003,89,22/01/2015,Sun Nuclear Checkmate,0.35,4,1,Non-Farmer,21,3,0,0.35,checkmate
2,NHS,6,Varian,600,2003,13,22/01/2015,Linacheck,-1.8,4,1,Non-Farmer,21.35233796,3,0,-1.8,linacheck
40,NHS,1,Varian,TrueBeam,2011,168,22/01/2015,QA3,-0.103636976,4,1,Non-Farmer,21.3841088,3,0,-0.103636976,dqa3
8,NHS,4,Elekta,Precise,2000,44,22/01/2015,Victoreen Double Check,0.1,4,1,Non-Farmer,21,3,0,0.1,doublecheck
47,NHS,6,Varian,Novalis Tx,2010,190,22/01/2015,PTW QuickCheck,0.01,4,1,Non-Farmer,21,3,0,0.01,quickcheck
43,NHS,5,Varian,Clinac 2100 iX,2006,178,22/01/2015,QA BeamChecker Plus,-1.009679486,4,1,Non-Farmer,21,3,0,-1.009679486,beamchecker
19,NHS,3,Varian,2100 iX,2007,109,22/01/2015,BeamChecker,1.4,4,1,Non-Farmer,21,3,0,1.4,beamchecker
33,Private,9,Elekta,Synergy,2012,148,22/01/2015,DQA3,-0.23,4,1,Non-Farmer,21,3,0,-0.23,dqa3
38,Private,3,Varian,Trilogy,2009,165,22/01/2015,Farmer,0.798991146,4,1,Farmer,21,3,0,0.798991146,farmer
2,NHS,6,Varian,2100CD,2004,11,22/01/2015,Linacheck,0,4,1,Non-Farmer,21.35570602,3,0,0,linacheck
14,NHS,7,Varian,Clinac iX,2009,83,22/01/2015,Farmer,0.075,4,1,Farmer,21.34115833,3,0,0.075,farmer
45,NHS,2,Siemens,Oncor,2004,185,22/01/2015,DQA3,0.09,4,1,Non-Farmer,21,3,0,0.09,dqa3
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,91,22/01/2015,Sun Nuclear Checkmate,0.65,4,1,Non-Farmer,21,3,0,0.65,checkmate
42,NHS,7,Elekta,Synergy,2008,173,22/01/2015,SNC Checkmate,-0.4,4,1,Non-Farmer,21,3,0,-0.4,checkmate
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2006,92,22/01/2015,Sun Nuclear Checkmate,0.45,4,1,Non-Farmer,21,3,0,0.45,checkmate
3,NHS,6,Varian,Clinac iX,?,21,22/01/2015,Linacheck,-0.114547537,4,1,Non-Farmer,21,3,0,-0.114547537,linacheck
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,22/01/2015,Sun Nuclear Checkmate,-1.25,4,1,Non-Farmer,21,3,0,-1.25,checkmate
26,NHS,3,Elekta,Synergy,2012,132,22/01/2015,CheckMate,-0.1,4,1,Non-Farmer,21,3,0,-0.1,checkmate
10,NHS,1,Varian,TrueBeam STx V2.0,2014,55,22/01/2015,BeamChecker,-0.5,4,1,Non-Farmer,21,3,1,1.033333333,beamchecker
1,NHS,5,Elekta,Agility,2012,6,22/01/2015,Linacheck,-0.9,4,1,Non-Farmer,21,3,0,-0.9,linacheck
18,NHS,6,Elekta,Agility,2014,104,22/01/2015,Farmer,-1.09633005,4,1,Farmer,21,3,0,-1.09633005,farmer
18,NHS,6,Elekta,Agility,2013,106,22/01/2015,Farmer,-0.587456535,4,1,Farmer,21,3,0,-0.587456535,farmer
17,NHS,4,Elekta,Synergy,2005,98,22/01/2015,DQA3,-0.3,4,1,Non-Farmer,21,3,0,-0.3,dqa3
18,NHS,6,Elekta,Precise,2007,100,22/01/2015,Farmer,-0.408268958,4,1,Farmer,21,3,0,-0.408268958,farmer
18,NHS,6,Elekta,Precise,2001,108,22/01/2015,Farmer,-1.792291257,4,1,Farmer,21,3,0,-1.792291257,farmer
11,NHS,1,Tomotherapy,Hi-Art,2008,72,22/01/2015,Linacheck,0.6,4,1,Non-Farmer,21,3,0,0.6,linacheck
11,NHS,1,Tomotherapy,Hi-Art,2008,72,22/01/2015,Linacheck,0.4,4,1,Non-Farmer,21,3,0,0.4,linacheck
11,NHS,1,Tomotherapy,Hi-Art,2008,72,22/01/2015,Linacheck,0.86,4,1,Non-Farmer,21,3,0,0.86,linacheck
50,NHS,2,Elekta,Agility,2010,193,22/01/2015,BeamChecker,-0.4,4,1,Non-Farmer,21,3,0,-0.4,beamchecker
18,NHS,6,Elekta,Agility,2013,101,22/01/2015,Farmer,1.139294168,4,1,Farmer,21,3,0,1.139294168,farmer
42,NHS,7,Elekta,Synergy,2009,174,22/01/2015,SNC Checkmate,0,4,1,Non-Farmer,21,3,0,0,checkmate
51,NHS,2,Elekta,Synergy,2005,198,22/01/2015,Linacheck,1.152,4,1,Non-Farmer,21,3,0,1.152,linacheck
19,NHS,3,Varian,2100 iX,2007,110,22/01/2015,Farmer,-1,4,1,Farmer,21,3,0,-1,farmer
3,NHS,6,Varian,Clinac iX,?,22,22/01/2015,Linacheck,0.574712644,4,1,Non-Farmer,21,3,0,0.574712644,linacheck
6,NHS,3,Varian,2100CD,2006,37,22/01/2015,Linacheck,-0.333333333,4,1,Non-Farmer,21,3,0,-0.333333333,linacheck
38,Private,3,Varian,iX,2009,142,22/01/2015,DQA3,-1.58,4,1,Non-Farmer,21,3,0,-1.58,dqa3
2,NHS,6,Varian,2100CD,2010,17,22/01/2015,Linacheck,-0.1,4,1,Non-Farmer,21.34740741,3,0,-0.1,linacheck
19,NHS,3,Varian,2100 iX,2006,111,22/01/2015,BeamChecker,1,4,1,Non-Farmer,21,3,0,1,beamchecker
18,NHS,6,Elekta,Agility,2014,103,22/01/2015,Farmer,0.886003597,4,1,Farmer,21,3,0,0.886003597,farmer
1,NHS,5,Siemens,Oncor,2005,8,22/01/2015,Linacheck,-0.2,4,1,Non-Farmer,21,3,0,-0.2,linacheck
11,NHS,1,Siemens,Oncor,2008,66,22/01/2015,Linacheck,0.982905983,4,1,Non-Farmer,21,3,0,0.982905983,linacheck
28,NHS,4,Varian,2100CD,2002,143,22/01/2015,DQA3,-0.456213635,4,1,Non-Farmer,21.32905093,3,0,-0.456213635,dqa3
11,NHS,1,Siemens,Oncor,2008,66,22/01/2015,Linacheck,-0.512820513,4,1,Non-Farmer,21,3,0,-0.512820513,linacheck
44,Private,4,Varian,Trilogy,2009,181,22/01/2015,DQA3,-1.47,4,1,Non-Farmer,21,3,0,-1.47,dqa3
20,NHS,3,Varian,TrueBeam,?,115,22/01/2015,Diodes,-1.570607009,4,1,Non-Farmer,21,3,0,-1.570607009,diodes
45,NHS,2,Siemens,Artiste,2008,183,22/01/2015,DQA3,-0.86,4,1,Non-Farmer,21,3,0,-0.86,dqa3
9,NHS,7,Varian,Clinac iX,2006,51,22/01/2015,QA3,0.08,4,1,Non-Farmer,21,3,0,0.08,dqa3
6,NHS,3,Varian,Clinac iX,2010,36,22/01/2015,Linacheck,0.533333333,4,1,Non-Farmer,21,3,0,0.533333333,linacheck
24,NHS,2,Varian,600C,2005,121,22/01/2015,LinaCheck,1.3,4,1,Non-Farmer,21,3,0,1.3,linacheck
2,NHS,6,Varian,Edge,2015,9,22/01/2015,QA3,-0.54,4,1,Non-Farmer,21.38903935,3,0,-0.54,dqa3
12,NHS,6,Elekta,MLCi,2011,74,22/01/2015,Farmer,-1,4,1,Farmer,21,3,0,-1,farmer
34,Private,9,Elekta,VersaHD,2013,149,22/01/2015,DQA3,-1.69,4,1,Non-Farmer,21,3,0,-1.69,dqa3
12,NHS,6,Elekta,Agility,2013,80,22/01/2015,Linacheck,-1.6,4,1,Non-Farmer,21,3,0,-1.6,linacheck
42,NHS,7,Elekta,Synergy,2008,172,22/01/2015,SNC Checkmate,0.2,4,1,Non-Farmer,21,3,0,0.2,checkmate
11,NHS,1,Siemens,Oncor,2008,69,22/01/2015,Linacheck,0.512820513,4,1,Non-Farmer,21,3,0,0.512820513,linacheck
27,NHS,3,Elekta,Synergy,2004,134,22/01/2015,BeamChecker Plus,0,4,1,Non-Farmer,21,3,0,0,beamchecker
20,NHS,3,Varian,TrueBeam,?,116,22/01/2015,Diodes,-0.879224285,4,1,Non-Farmer,21,3,0,-0.879224285,diodes
50,NHS,2,Elekta,Agility,2013,191,22/01/2015,BeamChecker,-0.5,4,1,Non-Farmer,21,3,0,-0.5,beamchecker
45,NHS,2,Siemens,Artiste,2008,184,22/01/2015,DQA3,-0.72,4,1,Non-Farmer,21,3,0,-0.72,dqa3
18,NHS,6,Elekta,Precise,2011,107,22/01/2015,Farmer,-0.095578897,4,1,Farmer,21,3,0,-0.095578897,farmer
45,NHS,2,Siemens,Oncor,2004,186,22/01/2015,DQA3,-0.15,4,1,Non-Farmer,21,3,0,-0.15,dqa3
39,NHS,7,Elekta,Precise,2003,166,22/01/2015,PTW QC6,-1.5,4,1,Non-Farmer,21,3,0,-1.5,quickcheck
2,NHS,6,Varian,TrueBeam,2012,18,22/01/2015,Linacheck,0.05,4,1,Non-Farmer,21.33753472,3,0,0.05,linacheck
